BOYS ARE BACK,BOYS ARE BACK,Desert Dynasty,de_mirage,Loss,11-16,Jul 12 18
Gentleman Dignity,Gentleman Dignity,Skyline GG,de_train,Loss,12-16,May 24 18
Gentleman Dignity,New Beginnings,Gentleman Dignity,de_nuke,Win,4-16,May 25 18
Gentleman Dignity,Gentleman Dignity,Get Five Gaming,de_dust2,Win,16-2,May 31 18
Gentleman Dignity,Silent Gaming,Gentleman Dignity,de_overpass,Win,3-16,Jun 1 18
Gentleman Dignity,Gentleman Dignity,Doxxa,de_mirage,Win,16-10,Jun 6 18
Gentleman Dignity,Team Digital Dynasty,Gentleman Dignity,de_train,Loss,16-8,Jun 7 18
Gentleman Dignity,Midwest CSGO,Gentleman Dignity,de_nuke,Loss,16-8,Jun 13 18
Gentleman Dignity,Gentleman Dignity,Hentai Queens,de_cache,Loss,12-16,Jun 18 18
Gentleman Dignity,Gentleman Dignity,Table Flipping 5,de_overpass,Loss,13-16,Jun 20 18
Gentleman Dignity,Flashpoint Gaming,Gentleman Dignity,de_dust2,Loss,16-10,Jun 25 18
Gentleman Dignity,Deadnauts,Gentleman Dignity,de_overpass,Loss,16-11,Jun 27 18
Gentleman Dignity,Gentleman Dignity,Triggered Trash,de_mirage,Win,16-7,Jun 29 18
Gentleman Dignity,Gentleman Dignity,Looking for 0RG,de_inferno,Win,19-17,Jul 2 18
Gentleman Dignity,Gentleman Dignity,Crime Mob,de_overpass,Win,16-9,Jul 6 18
Gentleman Dignity,Fierce Gaming,Gentleman Dignity,de_mirage,Loss,16-9,Jul 12 18
Gentleman Dignity,Gentleman Dignity,the pussy patrol,de_inferno,Loss,10-16,Jul 12 18
UnderGods-,UnderGods-,PUGTHUGZ,de_inferno,Win,16-5,May 24 18
UnderGods-,6o8,UnderGods-,de_overpass,Win,2-16,May 25 18
UnderGods-,CyberStormGG,UnderGods-,de_inferno,Win,14-16,May 31 18
UnderGods-,UnderGods-,NRS,de_inferno,Win,16-12,Jun 1 18
UnderGods-,Past My Bedtime,UnderGods-,de_overpass,Win,0-16,Jun 6 18
UnderGods-,UnderGods-,Chill Town,de_nuke,Loss,11-16,Jun 11 18
UnderGods-,team w0w,UnderGods-,de_inferno,Loss,16-10,Jun 14 18
UnderGods-,UnderGods-,Defy Rebellion,de_cache,Loss,10-16,Jun 15 18
UnderGods-,Nfinite,UnderGods-,de_overpass,Win,14-16,Jun 20 18
UnderGods-,UnderGods-,Gummy Dods,de_cache,Loss,10-16,Jun 25 18
UnderGods-,UnderGods-,APE ESCAPE,de_inferno,Loss,10-16,Jun 28 18
UnderGods-,Chivalry eSports,UnderGods-,de_overpass,Loss,16-13,Jun 29 18
UnderGods-,Falcons-GG,UnderGods-,de_inferno,Loss,16-7,Jul 7 18
UnderGods-,UnderGods-,afraid,de_inferno,Loss,5-16,Jul 10 18
UnderGods-,Hooked Academy,UnderGods-,de_mirage,Win,16-19,Jul 11 18
UnderGods-,UnderGods-,this bitch empty,de_cache,Loss,11-16,Jul 13 18
Omnivium,Imported Goods,Omnivium,de_mirage,Loss,16-5,May 24 18
Omnivium,Chill Town,Omnivium,de_train,Win,17-19,May 28 18
Omnivium,Omnivium,Literature Club,de_train,Win,16-14,Jun 4 18
Omnivium,Omnivium,LoS Pistoleros,de_dust2,Loss,10-16,Jun 6 18
Omnivium,Omnivium,Newbies Not Opera...,de_dust2,Win,16-0,Jun 7 18
Omnivium,OP,Omnivium,de_train,Loss,16-6,Jun 11 18
Omnivium,Windex_Ninjas,Omnivium,de_cache,Win,0-16,Jun 13 18
Omnivium,Gummy Dods,Omnivium,de_train,Loss,16-9,Jun 14 18
Omnivium,Omnivium,Driven to Insanity,de_inferno,Loss,7-16,Jun 19 18
Omnivium,PAW Patrol,Omnivium,de_inferno,Loss,16-11,Jun 22 18
Omnivium,Omnivium,Hooked Academy,de_inferno,Loss,14-16,Jun 27 18
Omnivium,Omnivium,Table Flipping 5,de_cache,Loss,13-16,Jul 2 18
Omnivium,haha yes,Omnivium,de_inferno,Win,0-16,Jul 4 18
Omnivium,Omnivium,SyntheticDreamz,de_inferno,Win,16-0,Jul 7 18
Omnivium,Omnivium,BOYS ARE BACK,de_cache,Loss,9-16,Jul 9 18
Omnivium,Purge Gaming,Omnivium,de_cache,Win,9-16,Jul 16 18
Looking for 0RG,Looking for 0RG,5th Power,de_cache,Loss,9-16,May 22 18
Looking for 0RG,World Peace,Looking for 0RG,de_overpass,Win,13-16,May 25 18
Looking for 0RG,Half Evil,Looking for 0RG,de_inferno,Loss,16-6,May 30 18
Looking for 0RG,Looking for 0RG,34,de_inferno,Loss,10-16,Jun 4 18
Looking for 0RG,Looking for 0RG,The Hunny Badgers,de_overpass,Win,16-0,Jun 7 18
Looking for 0RG,BedTmeBangers,Looking for 0RG,de_overpass,Loss,16-0,Jun 11 18
Looking for 0RG,Looking for 0RG,SANLAN,de_mirage,Loss,7-16,Jun 13 18
Looking for 0RG,Looking for 0RG,Cx,de_overpass,Win,16-8,Jun 18 18
Looking for 0RG,fudgey fucking blows,Looking for 0RG,de_mirage,Loss,16-12,Jun 22 18
Looking for 0RG,Masked Esports,Looking for 0RG,de_overpass,Win,11-16,Jun 25 18
Looking for 0RG,Looking for 0RG,Earth Dragon,de_overpass,Win,16-5,Jun 27 18
Looking for 0RG,PUGTHUGZ,Looking for 0RG,de_nuke,Win,5-16,Jun 28 18
Looking for 0RG,Gentleman Dignity,Looking for 0RG,de_inferno,Loss,19-17,Jul 2 18
Looking for 0RG,Looking for 0RG,Triggered Trash,de_inferno,Loss,10-16,Jul 9 18
Looking for 0RG,6o8,Looking for 0RG,de_inferno,Win,0-16,Jul 10 18
Looking for 0RG,Looking for 0RG,sireaLz,de_inferno,Loss,14-16,Jul 16 18
Bad Intentions,Bad Intentions,Yee Yee Boys,de_inferno,Win,16-9,May 25 18
Bad Intentions,Bad Intentions,Mother Puggers,de_mirage,Loss,16-19,May 30 18
Bad Intentions,Falcons-GG,Bad Intentions,de_mirage,Loss,16-0,Jun 6 18
Bad Intentions,Bad Intentions,Urban Assault,de_mirage,Win,16-13,Jun 7 18
Bad Intentions,UC Rejects CSGO,Bad Intentions,de_cache,Win,6-16,Jun 11 18
Bad Intentions,Squirtle Squad,Bad Intentions,de_mirage,Win,4-16,Jun 12 18
Bad Intentions,BedTmeBangers,Bad Intentions,de_cache,Win,16-19,Jun 15 18
Bad Intentions,Bad Intentions,the pussy patrol,de_mirage,Win,16-8,Jun 18 18
Bad Intentions,Bad Intentions,Vivency,de_mirage,Win,16-11,Jun 22 18
Bad Intentions,Cat Squad Returns,Bad Intentions,de_train,Loss,16-10,Jun 22 18
Bad Intentions,Bad Intentions,Team Digital Dynasty,de_mirage,Loss,14-16,Jun 26 18
Bad Intentions,Doxxa,Bad Intentions,de_mirage,Loss,16-8,Jul 2 18
Bad Intentions,Bad Intentions,Team Empire,de_dust2,Loss,22-25,Jul 5 18
Bad Intentions,PAW Patrol,Bad Intentions,de_inferno,Loss,16-12,Jul 6 18
Bad Intentions,Bad Intentions,Just Add Water,de_cache,Loss,0-16,Jul 13 18
Bad Intentions,TEAM BUDSQUAD,Bad Intentions,de_inferno,Loss,16-0,Jul 15 18
Cx,Cx,Doxxa,de_cache,Loss,4-16,May 24 18
Cx,Purge Gaming,Cx,de_mirage,Loss,16-13,May 28 18
Cx,xi,Cx,de_train,Win,13-16,Jun 1 18
Cx,Cx,Corporate Punishment,de_inferno,Loss,12-16,Jun 2 18
Cx,Cx,Vae Timidis,de_mirage,Loss,14-16,Jun 6 18
Cx,Cx,VCU CSGO,de_cache,Loss,9-16,Jun 8 18
Cx,CZ5,Cx,de_dust2,Loss,16-12,Jun 13 18
Cx,Looking for 0RG,Cx,de_overpass,Loss,16-8,Jun 18 18
Cx,Will Frag For Food,Cx,de_mirage,Win,17-19,Jun 22 18
Cx,Cx,BOYS ARE BACK,de_cache,Loss,7-16,Jun 25 18
Cx,Cx,Fews Money Crew,de_dust2,Loss,0-16,Jun 27 18
Cx,Outrageously Old ...,Cx,de_train,Win,4-16,Jun 29 18
Cx,Reality CS,Cx,de_mirage,Win,0-16,Jul 4 18
Cx,Cx,Thicc Sweaty Llamas,de_dust2,Win,16-0,Jul 9 18
Cx,ben shapiro fan club,Cx,de_cache,Win,6-16,Jul 16 18
Cx,Cx,Masked Esports,de_cache,Win,16-0,Jul 16 18
Never trying,Never trying,Squirtle Squad,de_train,Win,16-9,May 23 18
Never trying,Yee Yee Boys,Never trying,de_overpass,Win,10-16,May 25 18
Never trying,Reality CS,Never trying,de_mirage,Win,13-16,Jun 6 18
Never trying,Desert Dynasty,Never trying,de_cache,Win,10-16,Jun 6 18
Never trying,Never trying,Goomba Squad,de_dust2,Win,22-20,Jun 14 18
Never trying,Never trying,UC Rejects CSGO,de_overpass,Loss,9-16,Jun 15 18
Never trying,Never trying,wat,de_nuke,Loss,14-16,Jun 18 18
Never trying,Never trying,Mazer Gaming,de_mirage,Loss,6-16,Jun 20 18
Never trying,VCU CSGO,Never trying,de_train,Loss,16-4,Jun 22 18
Never trying,Squirtle Squad,Never trying,de_mirage,Loss,16-5,Jun 26 18
Never trying,Never trying,Exsilium Esports,de_cache,Loss,11-16,Jul 2 18
Never trying,Vivency,Never trying,de_mirage,Loss,16-3,Jul 2 18
Never trying,Past My Bedtime,Never trying,de_cache,Loss,16-14,Jul 10 18
Never trying,Illini Esports Or...,Never trying,de_train,Loss,16-7,Jul 11 18
Never trying,Never trying,Chill Town,de_overpass,Win,16-11,Jul 13 18
Never trying,Never trying,Fierce Gaming,de_overpass,Win,19-16,Jul 16 18
Triggered Trash,Triggered Trash,World Peace,de_overpass,Loss,9-16,May 23 18
Triggered Trash,LoliBread,Triggered Trash,de_cache,Loss,16-5,May 25 18
Triggered Trash,Montes Money Bois,Triggered Trash,de_cache,Win,10-16,May 28 18
Triggered Trash,Triggered Trash,Snows Racers,de_overpass,Loss,9-16,Jun 4 18
Triggered Trash,Triggered Trash,Synical6,de_cache,Win,16-0,Jun 8 18
Triggered Trash,PUGTHUGZ,Triggered Trash,de_inferno,Win,7-16,Jun 11 18
Triggered Trash,Cloud9Academy,Triggered Trash,de_overpass,Win,0-16,Jun 14 18
Triggered Trash,Triggered Trash,Literature Club,de_mirage,Loss,7-16,Jun 15 18
Triggered Trash,Triggered Trash,PAW Patrol,de_inferno,Loss,14-16,Jun 20 18
Triggered Trash,this bitch empty,Triggered Trash,de_train,Loss,16-13,Jun 21 18
Triggered Trash,Triggered Trash,SANLAN,de_inferno,Win,16-14,Jun 28 18
Triggered Trash,Gentleman Dignity,Triggered Trash,de_mirage,Loss,16-7,Jun 29 18
Triggered Trash,Triggered Trash,SyntheticDreamz,de_inferno,Win,16-14,Jul 3 18
Triggered Trash,Looking for 0RG,Triggered Trash,de_inferno,Win,10-16,Jul 9 18
Triggered Trash,Triggered Trash,Skyline GG,de_dust2,Loss,11-16,Jul 16 18
Triggered Trash,Instant Shock,Triggered Trash,de_dust2,Loss,16-6,Jul 16 18
Corporate Punishment,Corporate Punishment,Snows Racers,de_inferno,Win,16-13,May 26 18
Corporate Punishment,MixedReviews,Corporate Punishment,de_inferno,Loss,16-8,May 28 18
Corporate Punishment,Cx,Corporate Punishment,de_inferno,Win,12-16,Jun 2 18
Corporate Punishment,Corporate Punishment,Rabbi and the Alt...,de_train,Loss,7-16,Jun 4 18
Corporate Punishment,Corporate Punishment,Fierce Gaming,de_train,Loss,11-16,Jun 7 18
Corporate Punishment,Get Five Gaming,Corporate Punishment,de_mirage,Loss,16-9,Jun 11 18
Corporate Punishment,Corporate Punishment,SyntheticDreamz,de_inferno,Loss,8-16,Jun 15 18
Corporate Punishment,Team Empire,Corporate Punishment,de_overpass,Loss,16-6,Jun 18 18
Corporate Punishment,Corporate Punishment,TEAM BUDSQUAD,de_inferno,Loss,7-16,Jun 21 18
Corporate Punishment,fudgey fucking blows,Corporate Punishment,de_inferno,Win,0-16,Jun 25 18
Corporate Punishment,Skyline GG,Corporate Punishment,de_cache,Loss,16-5,Jun 26 18
Corporate Punishment,Corporate Punishment,Masked Esports,de_mirage,Win,16-0,Jun 30 18
Corporate Punishment,Corporate Punishment,BOYS ARE BACK,de_mirage,Loss,19-22,Jul 7 18
Corporate Punishment,1ms,Corporate Punishment,de_cache,Win,8-16,Jul 9 18
Corporate Punishment,BedTmeBangers,Corporate Punishment,de_dust2,Win,0-16,Jul 12 18
Corporate Punishment,Corporate Punishment,Imported Goods,de_mirage,Win,16-0,Jul 16 18
sireaLz,Team Verum,sireaLz,de_train,Loss,16-9,May 23 18
sireaLz,sireaLz,New Horizon,Pending Veto,Win,16-0,May 28 18
sireaLz,Purge Gaming,sireaLz,de_inferno,Loss,16-7,May 30 18
sireaLz,sireaLz,SPLEWY LEWIS n TH...,de_mirage,Loss,7-16,May 30 18
sireaLz,sireaLz,Consistently Whiffs,de_inferno,Loss,7-16,Jun 7 18
sireaLz,sireaLz,Silent Gaming,de_cache,Win,16-13,Jun 11 18
sireaLz,Decisive Esports,sireaLz,de_inferno,Loss,16-11,Jun 14 18
sireaLz,Yee Yee Boys,sireaLz,de_dust2,Loss,16-6,Jun 18 18
sireaLz,Past My Bedtime,sireaLz,de_overpass,Loss,19-15,Jun 25 18
sireaLz,sireaLz,LEGENDS,de_cache,Win,16-14,Jun 25 18
sireaLz,nL,sireaLz,Pending Veto,Win,0-16,Jul 2 18
sireaLz,Will Frag For Food,sireaLz,de_overpass,Win,3-16,Jul 2 18
sireaLz,sireaLz,Fierce Gaming,de_cache,Loss,4-16,Jul 9 18
sireaLz,sireaLz,Illini Esports Or...,de_dust2,Win,16-13,Jul 9 18
sireaLz,Skyline GG,sireaLz,de_overpass,Loss,16-14,Jul 12 18
sireaLz,Looking for 0RG,sireaLz,de_inferno,Win,14-16,Jul 16 18
Illini Esports Orange,Illini Esports Or...,Snows Racers,de_mirage,Loss,13-16,May 22 18
Illini Esports Orange,She Wasnt 18,Illini Esports Or...,de_mirage,Win,0-16,May 28 18
Illini Esports Orange,NRS,Illini Esports Or...,de_dust2,Loss,16-4,May 30 18
Illini Esports Orange,HellKittens,Illini Esports Or...,de_train,Loss,16-2,Jun 4 18
Illini Esports Orange,New Beginnings,Illini Esports Or...,de_mirage,Loss,16-0,Jun 6 18
Illini Esports Orange,Illini Esports Or...,6o8,de_mirage,Loss,13-16,Jun 11 18
Illini Esports Orange,Illini Esports Or...,Hit Squad,de_dust2,Loss,9-16,Jun 13 18
Illini Esports Orange,Illini Esports Or...,LoS Pistoleros,de_cache,Win,16-6,Jun 18 18
Illini Esports Orange,CZ5,Illini Esports Or...,de_dust2,Win,9-16,Jun 21 18
Illini Esports Orange,Illini Esports Or...,Vae Timidis,de_cache,Loss,8-16,Jun 25 18
Illini Esports Orange,Illini Esports Or...,nL,de_cache,Win,16-0,Jun 26 18
Illini Esports Orange,Masked Esports,Illini Esports Or...,de_mirage,Win,0-16,Jul 2 18
Illini Esports Orange,Illini Esports Or...,Outrageously Old ...,de_cache,Win,16-0,Jul 6 18
Illini Esports Orange,sireaLz,Illini Esports Or...,de_dust2,Loss,16-13,Jul 9 18
Illini Esports Orange,Illini Esports Or...,Never trying,de_train,Win,16-7,Jul 11 18
Illini Esports Orange,Illini Esports Or...,Earth Dragon,de_cache,Loss,14-16,Jul 16 18
Noxious-,Noxious-,wat,de_overpass,Loss,10-16,May 23 18
Noxious-,Noxious-,Decisive Esports,de_inferno,Win,16-11,May 25 18
Noxious-,She Wasnt 18,Noxious-,de_nuke,Win,4-16,May 30 18
Noxious-,carBOMB,Noxious-,de_inferno,Win,15-19,May 31 18
Noxious-,Super Keyboard Wa...,Noxious-,de_nuke,Win,11-16,Jun 6 18
Noxious-,Noxious-,Hooked Academy,de_overpass,Win,16-12,Jun 11 18
Noxious-,Unkind eSports,Noxious-,de_train,Loss,16-7,Jun 13 18
Noxious-,Noxious-,TEAM NICK,de_overpass,Loss,2-16,Jun 15 18
Noxious-,Noxious-,Parrot Battalion,de_train,Loss,9-16,Jun 22 18
Noxious-,drain gang,Noxious-,de_nuke,Win,11-16,Jun 22 18
Noxious-,Noxious-,Probably Panicking,de_inferno,Loss,9-16,Jun 28 18
Noxious-,Literature Club,Noxious-,de_nuke,Loss,16-12,Jun 28 18
Noxious-,Noxious-,DreamTanks,de_mirage,Win,16-13,Jul 6 18
Noxious-,Chill Town,Noxious-,de_nuke,Loss,16-14,Jul 8 18
Noxious-,34,Noxious-,de_nuke,Loss,16-3,Jul 13 18
Noxious-,Night Prowlers CS,Noxious-,de_inferno,Loss,16-7,Jul 16 18
6o8,Consistently Whiffs,6o8,de_overpass,Loss,16-5,May 21 18
6o8,6o8,UnderGods-,de_overpass,Loss,2-16,May 25 18
6o8,6o8,Parrot Battalion,de_cache,Loss,15-19,Jun 1 18
6o8,MixedReviews,6o8,de_cache,Win,14-16,Jun 2 18
6o8,6o8,Team Digital Dynasty,de_overpass,Loss,5-16,Jun 5 18
6o8,drain gang,6o8,de_cache,Loss,16-11,Jun 7 18
6o8,Illini Esports Or...,6o8,de_mirage,Win,13-16,Jun 11 18
6o8,6o8,Crime Mob,de_dust2,Win,16-7,Jun 18 18
6o8,6o8,SyntheticDreamz,de_inferno,Loss,10-16,Jun 25 18
6o8,haha yes,6o8,de_inferno,Win,0-16,Jun 25 18
6o8,6o8,Montes Money Bois,de_mirage,Win,16-6,Jun 26 18
6o8,the pussy patrol,6o8,de_mirage,Loss,16-10,Jun 29 18
6o8,PUGTHUGZ,6o8,de_dust2,Loss,19-16,Jul 4 18
6o8,TEAM NICK,6o8,de_inferno,Win,8-16,Jul 9 18
6o8,6o8,Looking for 0RG,de_inferno,Loss,0-16,Jul 10 18
6o8,6o8,World Peace,de_cache,Win,16-9,Jul 13 18
PUGTHUGZ,UnderGods-,PUGTHUGZ,de_inferno,Loss,16-5,May 24 18
PUGTHUGZ,PUGTHUGZ,haha yes,de_dust2,Win,16-0,May 28 18
PUGTHUGZ,PUGTHUGZ,BOYS ARE BACK,de_mirage,Win,22-18,May 30 18
PUGTHUGZ,PUGTHUGZ,Cat Squad Returns,de_mirage,Loss,13-16,Jun 1 18
PUGTHUGZ,Montes Money Bois,PUGTHUGZ,de_mirage,Loss,19-16,Jun 6 18
PUGTHUGZ,PUGTHUGZ,Triggered Trash,de_inferno,Loss,7-16,Jun 11 18
PUGTHUGZ,nL,PUGTHUGZ,de_cache,Win,0-16,Jun 15 18
PUGTHUGZ,Consistently Whiffs,PUGTHUGZ,de_overpass,Loss,16-3,Jun 18 18
PUGTHUGZ,PUGTHUGZ,SyntheticDreamz,de_overpass,Win,16-8,Jun 22 18
PUGTHUGZ,Goomba Squad,PUGTHUGZ,de_dust2,Loss,16-0,Jun 25 18
PUGTHUGZ,PUGTHUGZ,Looking for 0RG,de_nuke,Loss,5-16,Jun 28 18
PUGTHUGZ,Habibis Workshop,PUGTHUGZ,de_dust2,Loss,16-5,Jun 29 18
PUGTHUGZ,PUGTHUGZ,6o8,de_dust2,Win,19-16,Jul 4 18
PUGTHUGZ,PUGTHUGZ,Skyline GG,de_mirage,Loss,9-16,Jul 6 18
PUGTHUGZ,World Peace,PUGTHUGZ,de_cache,Win,0-16,Jul 11 18
PUGTHUGZ,She Wasnt 18,PUGTHUGZ,de_dust2,Win,11-16,Jul 16 18
the pussy patrol,the pussy patrol,Past My Bedtime,de_nuke,Win,16-8,May 24 18
the pussy patrol,the pussy patrol,Night Prowlers CS,de_inferno,Loss,6-16,May 29 18
the pussy patrol,Super Keyboard Wa...,the pussy patrol,de_nuke,Loss,16-2,May 31 18
the pussy patrol,fudgey fucking blows,the pussy patrol,de_inferno,Win,0-16,May 31 18
the pussy patrol,1ms,the pussy patrol,de_inferno,Win,11-16,Jun 7 18
the pussy patrol,Ethos Data,the pussy patrol,de_train,Loss,16-3,Jun 13 18
the pussy patrol,the pussy patrol,Deadnauts,de_inferno,Loss,8-16,Jun 15 18
the pussy patrol,Bad Intentions,the pussy patrol,de_mirage,Loss,16-8,Jun 18 18
the pussy patrol,34,the pussy patrol,de_mirage,Loss,16-8,Jun 21 18
the pussy patrol,the pussy patrol,Purge Gaming,de_overpass,Loss,3-16,Jun 28 18
the pussy patrol,the pussy patrol,Instant Shock,de_train,Win,16-11,Jun 29 18
the pussy patrol,the pussy patrol,6o8,de_mirage,Win,16-10,Jun 29 18
the pussy patrol,Silent Gaming,the pussy patrol,de_inferno,Loss,16-14,Jul 6 18
the pussy patrol,the pussy patrol,Montes Money Bois,de_mirage,Loss,19-22,Jul 6 18
the pussy patrol,the pussy patrol,Sassy Sunshines,de_inferno,Win,16-0,Jul 12 18
the pussy patrol,Gentleman Dignity,the pussy patrol,de_inferno,Win,10-16,Jul 12 18
Deadnauts,xi,Deadnauts,de_cache,Loss,16-1,May 24 18
Deadnauts,Deadnauts,Table Flipping 5,de_overpass,Loss,16-19,May 25 18
Deadnauts,Fews Money Crew,Deadnauts,de_overpass,Win,13-16,May 29 18
Deadnauts,Newbies Not Opera...,Deadnauts,de_overpass,Win,0-16,Jun 1 18
Deadnauts,Deadnauts,Hentai Queens,de_train,Loss,1-16,Jun 6 18
Deadnauts,Deadnauts,Night Prowlers CS,de_overpass,Loss,11-16,Jun 7 18
Deadnauts,Deadnauts,5th Power,de_train,Win,16-0,Jun 13 18
Deadnauts,the pussy patrol,Deadnauts,de_inferno,Win,8-16,Jun 15 18
Deadnauts,afraid,Deadnauts,de_inferno,Loss,16-14,Jun 21 18
Deadnauts,Deadnauts,nL,de_overpass,Win,16-0,Jun 22 18
Deadnauts,Deadnauts,Gentleman Dignity,de_overpass,Win,16-11,Jun 27 18
Deadnauts,HellKittens,Deadnauts,de_nuke,Win,0-16,Jun 28 18
Deadnauts,Team Verum,Deadnauts,de_train,Loss,16-5,Jul 4 18
Deadnauts,Deadnauts,TEAM BUDSQUAD,de_inferno,Loss,7-16,Jul 6 18
Deadnauts,Deadnauts,Cat Squad Returns,de_nuke,Loss,6-16,Jul 9 18
Deadnauts,Average Joes Gym,Deadnauts,de_train,Loss,16-5,Jul 13 18
Montes Money Bois,Fews Money Crew,Montes Money Bois,de_train,Win,11-16,May 22 18
Montes Money Bois,Montes Money Bois,OP,de_inferno,Loss,10-16,May 26 18
Montes Money Bois,Montes Money Bois,Triggered Trash,de_cache,Loss,10-16,May 28 18
Montes Money Bois,TEAM NICK,Montes Money Bois,de_train,Loss,16-0,Jun 1 18
Montes Money Bois,Montes Money Bois,PUGTHUGZ,de_mirage,Win,19-16,Jun 6 18
Montes Money Bois,Instant Shock,Montes Money Bois,de_inferno,Loss,16-9,Jun 12 18
Montes Money Bois,Cat Squad Returns,Montes Money Bois,de_dust2,Loss,22-19,Jun 13 18
Montes Money Bois,Montes Money Bois,Synical6,de_mirage,Win,16-0,Jun 18 18
Montes Money Bois,Montes Money Bois,Team Empire,de_cache,Loss,0-16,Jun 21 18
Montes Money Bois,6o8,Montes Money Bois,de_mirage,Loss,16-6,Jun 26 18
Montes Money Bois,TEAM BUDSQUAD,Montes Money Bois,de_train,Loss,16-2,Jul 1 18
Montes Money Bois,Montes Money Bois,Get Five Gaming,de_mirage,Win,16-0,Jul 4 18
Montes Money Bois,the pussy patrol,Montes Money Bois,de_mirage,Win,19-22,Jul 6 18
Montes Money Bois,Montes Money Bois,Silent Gaming,de_cache,Win,16-11,Jul 9 18
Montes Money Bois,Montes Money Bois,NRS,de_mirage,Win,16-0,Jul 11 18
Montes Money Bois,Outrageously Old ...,Montes Money Bois,de_overpass,Loss,16-0,Jul 12 18
UC Rejects CSGO,UC Rejects CSGO,Desert Dynasty,de_train,Win,16-11,May 25 18
UC Rejects CSGO,Falcons-GG,UC Rejects CSGO,de_train,Win,9-16,May 28 18
UC Rejects CSGO,UC Rejects CSGO,Goomba Squad,de_train,Win,16-14,Jun 1 18
UC Rejects CSGO,UC Rejects CSGO,Windex_Ninjas,de_inferno,Win,16-0,Jun 9 18
UC Rejects CSGO,UC Rejects CSGO,Bad Intentions,de_cache,Loss,6-16,Jun 11 18
UC Rejects CSGO,UC Rejects CSGO,Broken Alliance,de_overpass,Loss,3-16,Jun 13 18
UC Rejects CSGO,Never trying,UC Rejects CSGO,de_overpass,Win,9-16,Jun 15 18
UC Rejects CSGO,Mother Puggers,UC Rejects CSGO,de_mirage,Loss,16-9,Jun 16 18
UC Rejects CSGO,Midwest CSGO,UC Rejects CSGO,de_cache,Loss,16-7,Jun 21 18
UC Rejects CSGO,Hit Squad,UC Rejects CSGO,de_cache,Loss,16-13,Jun 26 18
UC Rejects CSGO,Driven to Insanity,UC Rejects CSGO,de_cache,Win,11-16,Jun 29 18
UC Rejects CSGO,UC Rejects CSGO,Night Prowlers CS,de_inferno,Win,16-7,Jul 2 18
UC Rejects CSGO,Cat Squad Returns,UC Rejects CSGO,de_mirage,Loss,16-10,Jul 4 18
UC Rejects CSGO,UC Rejects CSGO,Instant Shock,de_overpass,Loss,14-16,Jul 9 18
UC Rejects CSGO,UC Rejects CSGO,Snows Racers,de_cache,Loss,0-16,Jul 11 18
UC Rejects CSGO,Parrot Battalion,UC Rejects CSGO,de_overpass,Loss,16-0,Jul 16 18
New Beginnings,afraid,New Beginnings,de_mirage,Win,10-16,May 23 18
New Beginnings,New Beginnings,Gentleman Dignity,de_nuke,Loss,4-16,May 25 18
New Beginnings,Chill Town,New Beginnings,de_overpass,Loss,19-16,May 30 18
New Beginnings,New Beginnings,Illini Esports Or...,de_mirage,Win,16-0,Jun 6 18
New Beginnings,LEGENDS,New Beginnings,de_cache,Win,13-16,Jun 11 18
New Beginnings,New Beginnings,Falcons-GG,de_inferno,Win,16-11,Jun 13 18
New Beginnings,New Beginnings,Newbies Not Opera...,Pending Veto,Win,16-0,Jun 18 18
New Beginnings,New Beginnings,Purge Gaming,de_mirage,Win,16-4,Jun 20 18
New Beginnings,Imported Goods,New Beginnings,de_overpass,Loss,16-6,Jun 21 18
New Beginnings,Rabbi and the Alt...,New Beginnings,de_cache,Loss,16-7,Jun 29 18
New Beginnings,New Beginnings,Vivency,de_cache,Loss,17-19,Jul 3 18
New Beginnings,New Beginnings,Ethos Data,de_mirage,Win,16-13,Jul 6 18
New Beginnings,Night Prowlers CS,New Beginnings,de_inferno,Loss,16-11,Jul 9 18
New Beginnings,New Beginnings,Nfinite,de_cache,Loss,0-16,Jul 11 18
New Beginnings,Snows Racers,New Beginnings,de_train,Loss,16-0,Jul 12 18
New Beginnings,New Beginnings,wat,Pending Veto,Loss,0-16,Jul 18 18
Yee Yee Boys,Bad Intentions,Yee Yee Boys,de_inferno,Loss,16-9,May 25 18
Yee Yee Boys,Yee Yee Boys,Never trying,de_overpass,Loss,10-16,May 25 18
Yee Yee Boys,Yee Yee Boys,Squirtle Squad,de_cache,Loss,14-16,Jun 4 18
Yee Yee Boys,Yee Yee Boys,Last Alive,de_cache,Win,16-10,Jun 4 18
Yee Yee Boys,Broken Alliance,Yee Yee Boys,de_mirage,Loss,16-2,Jun 11 18
Yee Yee Boys,Team Empire,Yee Yee Boys,de_mirage,Win,11-16,Jun 11 18
Yee Yee Boys,BOYS ARE BACK,Yee Yee Boys,de_mirage,Win,12-16,Jun 13 18
Yee Yee Boys,Yee Yee Boys,sireaLz,de_dust2,Win,16-6,Jun 18 18
Yee Yee Boys,World Peace,Yee Yee Boys,de_mirage,Loss,16-0,Jun 20 18
Yee Yee Boys,Yee Yee Boys,TEAM BUDSQUAD,de_cache,Loss,7-16,Jun 24 18
Yee Yee Boys,Yee Yee Boys,HellKittens,de_dust2,Win,16-0,Jun 29 18
Yee Yee Boys,Falcons-GG,Yee Yee Boys,de_dust2,Loss,16-0,Jul 2 18
Yee Yee Boys,Yee Yee Boys,Skyline GG,de_mirage,Loss,0-16,Jul 6 18
